movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt5295670,Mama Manchu Alludu Kanchu,bhaktavatsalam naidu (mohan babu) who has married two women and has successfully managed to keep the secret of the other woman to both the ladieslater part reveal why naidu married two of them and also his wives knowing the truth,action,romance,0.073328525,0.048780132,0.8778913
tt15437908,Rite of Fare,a group of terminally ill people must grapple with their fate as they learn to grow past their demons and learn the meaning of life in the time they have left,romance,horror,0.23101908,0.520217,0.24876395
tt1664662,Madonna's Pig,traveling salesman tony roozen and his newest gadget porky (a robotic pig) end up stranded in the tiny hamlet of madonna where deep and lasting political conflicts have disrupted village,romance,action,0.3636664,0.30447915,0.33185446
tt6047908,Z Block,a secret wing in a prison is operated by a shadow government agency running experiments on death row inmates when the experiment goes awry the violent inhuman test subjects escape and overrun the complex,action,horror,0.43180674,0.54116756,0.027025713
tt0101347,Angel in the Dark,angel in the dark is a movie about a woman who becomes a prostitute to try and save enough money to get her daughter and eye operation to cure her from her blindness she is beaten up by,action,romance,0.2607272,0.16143022,0.57784265
tt0105166,Prem Deewane,radha (pooja bhatt) and manohar (vivek mushran) love each other and want to get married but radha's dad (ashok saraf) does not approve of their marriage as manohar comes from a poor family,action,romance,0.031038085,0.022263154,0.94669867
tt0387847,Azul y Blanco,belonging to brave bars enemies in the exciting world of football two fugitive lovers challenge everything,romance,action,0.93007696,0.007704338,0.06221875
tt13839808,Familiar Spirit,a demon disguises himself as a deceased father in order to stop his widow from moving on with a new relationship,horror,romance,0.05336994,0.05616278,0.8904673
tt2962222,Love Unlimited,this is a story about love for humankind about loss corruption and arms trafficking set against the backdrop of the global financial crisis a doctor and anesthesiology expert from an,action,romance,0.31548917,0.019275026,0.6652358
tt16280384,Afua,what goes around comes around afua a jungle man rescues a beautiful lady from the den of some evil doers but she oversteps her bounds when she takes him to her abode for civilization find out how this story unfolds,action,horror,0.22889431,0.4678442,0.30326152
tt1339091,Fugue State,after an outbreak of the amnesia plague civilization is reduced to violent chaos,horror,action,0.53822833,0.43475983,0.027011855
tt0100766,Terror in Paradise,jason kirby and vickie evans encounter something other than paradise when their tropical vacation unwittingly meets up with a terrorist force soon a quiet romantic getaway has turned into,action,horror,0.2777859,0.5196178,0.20259629
tt6251472,Deseo Deseo,5 cousins discover a diabolical game that meets their deepest desires they just have to be prepared to lose the most valuable things in their lives,horror,romance,0.20031276,0.26925686,0.5304304
tt0426073,Bedlam,probably in our world there are no coincidences but then we have to admit that up there a lot of beings could be working overtime and here in our place in the left corner of the lukewarm suburb they are really doing their best,action,romance,0.25051066,0.3087198,0.44076946
tt0355800,Nagarapuranam,manikuttan comes to the city in search of a job his life takes a turn when he comes across a group of people who kidnap for a living,action,horror,0.1908231,0.42477784,0.38439912
tt0350613,Bhookamp,prof ajay saxena is a common man with a strong streak of honesty who arrives in the city of mumbai and joins as a psychology professor in a college run by mahendra khanna he stays as a,action,romance,0.11373766,0.07285015,0.81341213
tt0321859,The Croxley Master,a doctor's assistant boxes the local champion to buy his practise and win the doctor's daughter,romance,action,0.52919185,0.10364666,0.36716148
tt0030455,The Missing Guest,a newspaper reporter scoop hanlon paul kelly is required to spend time in a haunted house in which two murders are committed several people faint and most of them drink a lot,action,horror,0.060899876,0.9075496,0.03155048
tt0104377,Guncrazy,a trashy teen murders her sexually abusive step-father then helps get her reformed prison pen-pal released on good behavior so that she can re-corrupt him,romance,action,0.5994496,0.21444069,0.18610972
tt4171876,Sweet Sixteen,xia mu is a troubled child whose salvation comes in the form of shu yawang when something terrible happens to her he seeks revenge nothing is the same in their lives after that,romance,horror,0.18598136,0.68331736,0.13070129
tt0158534,The Burning Train,a dedicated railway employee's plan to introduce an express train result in sabotage,action,romance,0.32762104,0.036319103,0.6360598
tt14228904,Reverse,feature film based on the short film 'reverse',horror,action,0.42125311,0.41667226,0.16207458
tt7604032,Aadamkhor,based on the iconic indian comic book from the 80s (aadamkhor hatyara) by raj comics the film tells the story of parul diwan who returns to her father's idyllic cottage for a vacation with,horror,action,0.5338462,0.27386403,0.19228975
tt7955276,Meeting Destiny,johnny is the only young man on earth who remembers his date with destiny he knows what other men do not -- that an immortal organization ran by women in the universe coerce men into,romance,action,0.90936434,0.01826946,0.072366245
tt8667334,Oru Yamandan Premakadha,movie takes us into the world of a spirited youngster named lallu and his colorful gang of friends,romance,action,0.6223865,0.049705286,0.32790822
tt1350909,Baska Semtin Çocuklari,a guy returns home from military service in the terror-stricken southeast only to find his younger brother murdered and disposed of in a dumpster he discovers more than he's bargained for as he tries to find the killer,action,horror,0.15983821,0.79771876,0.042443004
tt13054188,"Hataraku Saibo!! Saikyo no Teki, Futatabi. Karada no Naka wa Cho Osawagi!",alcohol smoking and stress - in the body subjected to these irritants the cells responsible for maintaining life seem to fight a war that never ends due to a severe shortage of workers,action,horror,0.34021878,0.38766956,0.27211168
tt0045603,Captain John Smith and Pocahontas,captain john smith overcomes the treachery of some of his men and resentment of the local native americans to establish the colony of jamestown,romance,action,0.6923469,0.051058557,0.25659466
tt1869640,Rajanna,in nelakondapalli village adilabad district mallamma (annie) is a girl who is a very talented singer she is taken care of by an elderly man in her village on one occasion the elderly,action,romance,0.08952825,0.27992642,0.63054526
tt0907848,Dakota Skye,a girl with the supernatural ability to see through other peoples' lies falls in love with a mysterious boy who always tells the truth,romance,horror,0.11844438,0.7245934,0.15696222
tt4089352,Collision,sometimes things just don't go to plan,action,romance,0.3403672,0.2987649,0.3608679
tt0057699,Yeh Rastey Hain Pyar Ke,a commercial pilot is arrested and charged with killing his wife's lover,romance,action,0.5028396,0.03061781,0.46654257
tt0187993,The Instructor,bendell's self-defense school is considered pretty good but not in the league of the one run by his rival one thing leads to another and the two men find themselves and their students squaring off in a winner-take-all,action,romance,0.28179008,0.18966457,0.5285454
tt0036722,El corsario negro,this genuine swashbuckler is yet another film from prolific director chano urueta it is based on the 1868 novel the black corsair by italian author emilio salgari set in the caribbean,action,romance,0.14294183,0.06956072,0.78749746
tt0245562,Windtalkers,two us marines in world war ii are assigned to protect navajo marines who use their native language as an unbreakable radio cypher,action,romance,0.39983937,0.029644867,0.5705157
tt5862828,Zero Days Clean,revenge vengeance we've all desired it at some point fantasised with it but what if someone actually went through with it?,action,horror,0.40864712,0.42615882,0.16519405
tt10883000,Abhisarike,everything seemed normal in abhi and sarika's love story until a psychopath who enters their life and wreaks havoc,horror,romance,0.1382152,0.25885803,0.60292673
